Logon_Count_Daily,After_Hours_Activity_Pct,Remote_Access_Count,USB_Connect_Count,File_Copy_To_USB_Count,Sensitive_File_Access_Count,Email_Sent_Count,Email_External_Recipient_Pct,Email_Attachment_Total_MB,Web_Tech_Count,Web_Social_Count,Web_CloudStorage_Count,Web_Sus_Count,Print_Jobs_Count,Fail_Logon_Count,Label,Is_Anomaly
1,0.007017481515012821,1,1,0,6,32,0.1847250010978669,2.844562899950796,35,2,0,0,0,0,Benign,0
1,0.1263188290749363,0,0,1,8,17,0.450402526279845,1.7947048571730542,55,6,4,0,1,0,Benign,0
5,0.45379637307422765,3,1,0,5,5,0.20676029163915327,0.5204684616882447,86,7,4,17,0,18,Attack_InsiderSabotage,1
3,0.00462320887438478,0,0,0,3,25,0.18036119036748155,1.4132151394971908,33,8,1,0,1,1,Benign,0
1,0.05800592935051447,0,0,0,5,30,0.07215269600694599,8.841956577560413,40,6,3,0,0,0,Benign,0
1,0.06378835620630899,1,0,0,6,25,0.2001010289268027,1.0101487777285474,41,8,1,0,1,0,Benign,0
1,0.08839097293253928,0,0,1,3,22,0.23305531581714112,1.3819732508976739,44,11,1,0,1,0,Benign,0
1,0.4648261177166441,9,4,241,653,16,0.9329110821254392,271.5524859170245,26,6,163,0,40,1,Attack_DataExfiltration,1
1,0.012981627908905122,0,0,0,2,23,0.08675986423585137,2.4430390086373484,32,13,2,0,0,1,Benign,0
1,0.03787330221662843,0,1,1,6,24,0.1987951568003624,6.591531644352034,48,9,4,0,1,0,Benign,0
1,0.0475043112451498,1,0,0,4,22,0.2447311985808184,4.156452626098973,41,12,2,0,1,0,Benign,0
2,0.03417793406799577,1,0,1,4,31,0.0727114915012865,2.362665954588588,37,11,2,0,0,0,Benign,0
2,0.596982908897587,6,6,265,593,10,0.8019330174978186,111.49350348682252,16,6,164,0,46,2,Attack_DataExfiltration,1
2,0.013040835285330102,0,0,0,5,19,0.2975931350489457,3.892935158431575,41,10,5,0,2,1,Benign,0
1,0.00451864821105449,0,0,0,5,25,0.35924268370402596,1.1136643573654066,33,7,2,0,0,0,Benign,0
5,0.002651879454676604,0,0,1,5,26,0.14599067928761503,1.3516362657976482,40,8,1,0,1,1,Benign,0
2,0.11925303231772426,0,1,1,3,27,0.14871753252936673,2.840060405825085,46,5,4,0,0,1,Benign,0
2,0.0008503186182871911,0,1,0,4,25,0.051510502676297525,1.583263117267351,41,11,1,0,0,0,Benign,0
1,0.040038184079488934,0,2,0,2,23,0.22830468765331843,19.1402037581832,47,7,2,0,2,0,Benign,0
1,0.0076194899128413434,0,0,1,5,33,0.09511691417091465,9.832957817678793,33,3,1,0,0,0,Benign,0
4,0.018894257416339932,0,0,2,7,29,0.098764223843265,1.3176659898847543,41,15,0,0,2,0,Benign,0
1,0.018829252897587974,1,1,0,8,25,0.09211374977527677,2.8693367622239148,35,11,0,0,2,0,Benign,0
1,0.0555236111050469,0,0,2,8,22,0.15100436676449658,3.8441727819799776,40,14,1,0,0,0,Benign,0
2,0.014531705722614903,0,0,0,6,26,0.18236766256140557,1.8787232459009084,33,10,0,0,0,0,Benign,0
2,0.002201301893246591,0,0,1,8,23,0.18798897861676336,12.76521484669183,32,7,4,0,1,1,Benign,0
1,0.011364865380084525,1,1,0,2,27,0.28978387556549995,4.932253602702585,41,4,0,0,0,1,Benign,0
2,0.032866045257236354,0,0,1,3,28,0.2188405730151352,2.079120304147906,36,10,1,0,0,1,Benign,0
2,0.020528025022911085,0,0,1,6,19,0.28354065260723876,2.6382948557245096,38,10,2,0,2,0,Benign,0
2,0.011541795482776573,0,0,0,6,27,0.026199180389276894,1.930141591773867,37,9,1,0,0,0,Benign,0
1,0.028850305043395173,0,1,1,7,26,0.030131746996240726,1.9931919470646324,31,7,3,0,0,1,Benign,0
1,0.0014556635672343561,0,0,0,4,18,0.12526737272080177,0.7819386983259871,28,15,1,0,1,0,Benign,0
2,0.09633143426252583,0,0,0,7,19,0.04933059625511043,5.222530721501647,43,15,3,0,0,0,Benign,0
1,0.039047220074528835,0,0,1,4,28,0.10622293607354036,1.486878769551572,43,9,0,0,0,0,Benign,0
1,0.06320302385252877,0,0,0,5,38,0.20171828975835632,2.7878397917013023,38,17,3,0,0,0,Benign,0
1,0.010257449508010356,0,0,1,9,33,0.18443163978827656,1.2301510124621278,29,6,3,0,3,1,Benign,0
1,0.0044549380432424455,0,0,1,4,27,0.10229913297477207,0.4367648913276533,42,4,4,0,2,0,Benign,0
2,0.10744883637808814,0,0,0,7,31,0.10282103336083076,6.682630011031829,34,6,2,0,2,0,Benign,0
1,0.022023202461355827,0,0,1,9,26,0.19521273656512203,4.472642838530462,35,9,1,0,1,1,Benign,0
1,0.686597245174953,4,7,268,623,21,0.7446079575947393,431.268890457281,17,10,164,1,41,2,Attack_DataExfiltration,1
3,0.014845666198246808,0,1,1,7,30,0.05740115612129759,4.376731430336001,40,9,1,0,2,0,Benign,0
2,0.8632256061754464,4,8,255,586,12,0.6733176599342573,163.91421073605213,17,8,162,1,51,2,Attack_DataExfiltration,1
1,0.07293275341771209,1,0,0,4,30,0.3098433544670253,6.3424369219204655,41,9,1,0,0,0,Benign,0
3,0.009660525730124072,1,0,1,4,28,0.24607872897722985,3.7363198186573654,49,13,3,1,1,1,Benign,0
2,0.019717866261733764,0,0,0,5,28,0.20611438902258736,3.4088692813020933,38,13,2,0,1,1,Benign,0
1,0.04633717018339856,0,0,2,4,21,0.13764264280539043,2.1363430146210893,48,14,1,0,0,0,Benign,0
1,0.7090595017632858,5,6,248,593,15,0.7827249948238612,129.71503948042482,15,1,176,1,52,0,Attack_DataExfiltration,1
1,0.04349306318859918,0,0,0,3,31,0.12794423291880003,2.9599419347560247,43,10,0,0,1,0,Benign,0
2,0.07413364764624622,1,1,0,7,21,0.4102538573280219,2.83405445719826,35,9,5,0,0,0,Benign,0
2,0.03169929725750546,1,1,0,5,26,0.0710193717506487,1.5951130656666919,37,5,3,0,2,0,Benign,0
1,0.0320674985414224,0,0,0,5,23,0.06782445140209746,1.9321973550131262,22,8,4,0,1,1,Benign,0
1,0.005192593746881944,0,0,1,5,20,0.34817856653748835,2.175753302303581,45,7,1,0,1,0,Benign,0
1,0.0076214360717039775,1,0,0,8,39,0.2381111017324819,0.7639739123269251,47,15,1,0,0,1,Benign,0
1,0.013179574744717034,1,1,0,7,20,0.29536768626953225,0.26108645004336406,42,8,3,1,1,0,Benign,0
1,0.003571807638847383,0,1,0,4,36,0.17691740091990577,3.9776218446087013,38,6,2,0,1,0,Benign,0
1,0.003398470183907528,0,0,0,6,33,0.14689962331559508,3.3146720689283433,32,2,3,0,1,0,Benign,0
2,0.03488496188408204,0,0,1,6,15,0.14803976630973792,1.9153480171031894,38,3,2,1,1,1,Benign,0
2,0.7924821193061243,4,6,249,569,13,0.5784945366557801,471.7774059337991,18,4,146,1,42,2,Attack_DataExfiltration,1
1,0.015805867874521942,1,0,0,9,34,0.35346729078459543,0.3407744928027927,37,8,2,0,2,0,Benign,0
3,0.023692004130844754,0,0,0,5,30,0.05097818697295603,2.0639848086222226,29,7,1,0,1,1,Benign,0
1,0.015377324693641847,1,0,0,7,24,0.0031667271713419257,1.3589171976554957,51,9,3,0,1,0,Benign,0
1,5.965403844463872e-05,1,0,0,8,25,0.20770386373400632,3.09287628226719,44,10,2,0,0,0,Benign,0
1,0.9097207971582302,6,7,237,617,24,0.7604588892986713,84.17024475688581,20,5,167,1,62,1,Attack_DataExfiltration,1
2,0.01688437858661002,0,1,0,5,23,0.08084246192747087,1.374568043049665,44,9,2,0,0,0,Benign,0
2,0.0757880914654392,0,1,0,5,17,0.1913384054715912,5.279604974282203,36,9,2,0,1,1,Benign,0
2,0.7879895077245876,8,6,245,571,15,0.9209408386355987,167.52104073486322,18,6,150,1,61,2,Attack_DataExfiltration,1
1,0.08073452276532403,0,0,0,2,26,0.07731123848426716,1.7724638271154312,44,10,2,0,1,0,Benign,0
3,0.1045363286542878,0,1,0,4,21,0.21746598393787786,0.6305815428154136,38,11,2,0,0,0,Benign,0
2,0.02085580435288833,0,0,1,6,26,0.30772777434690524,2.495263478342953,34,6,2,0,0,0,Benign,0
4,0.0001744157920056465,0,0,0,2,15,0.2999375593830357,6.0441996116405825,48,16,2,0,0,1,Benign,0
4,0.026947110167376154,0,0,1,5,43,0.43005528932548087,16.792002013316026,45,9,1,0,0,1,Benign,0
1,0.03840284545250564,0,1,1,4,27,0.1203580550039622,2.94081666007415,38,6,5,0,0,0,Benign,0
2,0.07451290204367239,0,0,1,7,33,0.1276058789639666,3.2890973514599127,30,8,3,0,0,1,Benign,0
1,0.0042404403260026535,0,0,0,4,27,0.25342623314434387,0.3639252365696354,41,12,0,0,2,1,Benign,0
2,0.027910897319392856,0,0,0,6,24,0.13378244106776369,7.644352828505888,53,7,3,0,1,1,Benign,0
6,0.7347032881877629,7,0,0,12,5,0.023529367985596863,5.33774370255586,95,3,3,21,0,13,Attack_InsiderSabotage,1
1,0.011349728459636629,0,0,0,1,17,0.266161033691506,1.5132770140297547,36,10,3,0,1,1,Benign,0
1,0.11085116950364837,0,0,0,4,30,0.17351129872408705,0.535493672305297,31,12,1,0,2,1,Benign,0
2,0.9286771327445866,1,6,253,572,9,0.7689169379643567,332.3216640083373,27,3,182,5,59,0,Attack_DataExfiltration,1
2,0.0009311469687607815,0,0,0,6,23,0.2344896745439653,3.1211981926462444,42,13,2,0,2,0,Benign,0
3,0.006776873084807826,0,0,1,7,20,0.15029951473368294,12.24750253617858,36,14,5,0,1,0,Benign,0
1,0.0034268943922526668,0,0,0,5,31,0.1280673658143053,1.3283321425580206,40,11,3,0,0,0,Benign,0
3,0.0032831348548948186,0,1,0,6,22,0.29611948495053203,8.14225787540945,50,9,1,0,0,0,Benign,0
1,0.030608355733576433,0,0,0,3,18,0.2219045316083787,8.152011063222806,47,12,1,0,2,1,Benign,0
2,0.0002861752958168706,0,0,0,8,23,0.12802346915554072,0.8771415805926176,42,12,0,0,0,0,Benign,0
1,0.05155147813719421,2,1,0,11,30,0.04334486291540013,0.1790433700790068,43,7,8,0,2,1,Benign,0
2,0.011759423664160468,0,0,0,4,25,0.39271503341260156,0.7619137369797065,48,9,1,0,0,0,Benign,0
3,0.007915097147200128,0,0,2,7,34,0.027155417399616515,0.5428952014343779,33,14,2,0,2,0,Benign,0
1,0.08840639903547193,0,0,1,1,17,0.11001832535606243,4.368680961363392,39,9,5,0,2,0,Benign,0
1,0.009957947784617073,0,0,2,3,20,0.0719211342942427,6.063312326811934,40,11,3,0,1,0,Benign,0
2,0.014097156233472229,0,2,0,2,31,0.2620043099554167,1.5757490762769157,45,8,5,0,2,0,Benign,0
1,0.058019779418387964,0,0,1,3,21,0.5101094448946375,5.236133902132848,42,13,2,0,2,0,Benign,0
3,0.09956847563975958,0,0,0,3,28,0.12342511073281763,1.4873539991605618,45,10,0,0,2,0,Benign,0
5,0.5216514223798647,4,1,0,9,7,0.27760253693858666,0.7081684147367537,106,10,0,11,0,21,Attack_InsiderSabotage,1
2,0.03448414342127001,0,0,1,5,23,0.20886064263034027,0.9553901639467253,32,9,0,0,0,0,Benign,0
1,0.012906078128935307,1,0,0,10,23,0.2821059268616195,5.505146937921786,34,12,3,0,1,0,Benign,0
2,0.0007617389044097873,0,1,0,4,29,0.29632617148964674,0.2922184739238971,44,14,3,0,2,0,Benign,0
1,0.004735881801881072,0,0,1,5,26,0.2192554608712041,8.084047370425724,36,5,4,1,0,0,Benign,0
1,0.0010292130769998706,0,0,1,6,21,0.07409498763040004,3.835713953934387,36,17,0,0,2,0,Benign,0
1,0.009424928090150083,0,0,0,7,24,0.11740570374275168,0.9094459962712977,47,9,0,1,0,1,Benign,0
2,0.023404031924328703,0,0,1,5,27,0.07702727007518691,6.2677027811248545,28,8,1,0,0,0,Benign,0
2,0.04655529945281028,1,0,1,8,26,0.2521689441443065,4.05520308876081,37,9,0,0,3,0,Benign,0
3,0.020650116183999635,0,0,2,3,28,0.07298175189739264,0.9048143578587163,36,13,0,0,0,0,Benign,0
2,0.002084918089777814,1,1,0,6,29,0.2526878544362223,13.892711190090303,49,7,0,0,0,1,Benign,0
1,0.06883222755529775,1,1,0,5,18,0.26109993962045597,6.10758993223247,24,10,2,0,0,0,Benign,0
3,0.11271254971534059,0,1,0,7,21,0.21780611974724923,4.260846232177766,38,6,2,0,1,0,Benign,0
3,0.024209123064657164,0,2,0,3,29,0.17110301442378845,13.893824454253812,41,11,1,0,1,0,Benign,0
1,0.007138022345207732,0,0,0,6,28,0.16341708319017303,6.111484937742047,41,6,2,0,0,0,Benign,0
3,0.019551696421712596,0,0,0,4,26,0.022518955552620113,1.6414627002612243,34,14,1,1,0,0,Benign,0
2,0.02479801401106359,0,0,0,3,23,0.24549497943090487,1.9177358865053749,41,13,2,0,0,1,Benign,0
1,0.07365875373671629,0,0,1,4,17,0.08908890018189397,5.167749177583967,39,8,1,0,0,1,Benign,0
1,0.018916671762867678,0,0,0,5,22,0.08130498392845603,7.519310905856549,36,8,4,1,1,0,Benign,0
1,0.0014933273471161813,1,0,1,2,28,0.26655790881454516,2.393282341214013,37,6,3,0,0,0,Benign,0
1,0.012593815665305296,0,0,1,7,24,0.10133158639339587,4.911375008215805,36,7,1,0,0,1,Benign,0
2,0.9193304329440798,4,4,264,610,8,0.6999930775007526,91.51086443341842,19,2,171,0,59,1,Attack_DataExfiltration,1
5,0.8000691593304681,3,7,233,598,13,0.804496037480732,207.05811483723497,17,5,173,3,47,1,Attack_DataExfiltration,1
3,0.003935527413351014,1,1,0,8,18,0.3001100252387143,6.695412290136753,38,7,1,0,2,0,Benign,0
3,0.015733539188571472,0,0,0,6,34,0.21675172021569503,0.8412427795997985,37,9,1,0,0,2,Benign,0
1,0.004440275336638871,0,0,0,1,26,0.16367641299321756,1.796038779800077,40,11,5,0,1,0,Benign,0
1,0.02020027461202441,0,0,0,4,22,0.09849261268671387,3.5931240337782775,47,11,4,1,0,0,Benign,0
2,0.06447413267884827,0,0,1,2,25,0.14158538007978028,2.622977010388914,40,10,1,0,1,0,Benign,0
4,0.010246293839883933,0,0,1,15,20,0.05644344518919115,1.0525046837393075,40,10,3,0,0,0,Benign,0
1,0.04245145629277317,0,0,2,7,18,0.13803547685316217,10.103497716588276,34,18,2,0,0,0,Benign,0
4,0.014716208865666543,1,0,1,4,19,0.26759918434428104,4.3742116733775935,39,9,2,0,2,0,Benign,0
1,0.05028806028625114,0,0,1,3,21,0.30697127563691856,3.227912910308038,45,12,2,0,1,1,Benign,0
1,0.6153996074932415,7,5,256,593,18,0.8621425028808541,197.75798412889785,20,2,177,3,56,1,Attack_DataExfiltration,1
1,0.1478544097925232,0,0,0,5,20,0.030867866099463553,1.2592051244947982,46,6,5,0,0,0,Benign,0
1,0.1558295659660176,1,0,1,5,34,0.20828358679367492,1.8875074388567172,41,4,1,0,2,0,Benign,0
4,0.09750474154671136,0,1,0,6,22,0.36421640471422234,1.5600543564466554,42,4,3,0,2,1,Benign,0
1,0.04907558631089217,0,0,0,3,32,0.08856812621208936,1.7411519548830918,41,16,4,0,0,0,Benign,0
1,0.06049193459708785,1,0,0,4,14,0.13690583303213183,1.3003911993691728,50,14,3,0,1,0,Benign,0
4,0.00478852823009385,0,0,0,3,27,0.3073719998523667,1.6391221698315217,41,7,4,0,1,0,Benign,0
2,0.024301109162165536,0,0,1,5,32,0.0813326758051522,0.5960695951378614,34,18,0,0,2,0,Benign,0
1,0.020260838428100635,0,0,1,6,23,0.4206200779802352,6.937100539987229,27,11,3,0,0,1,Benign,0
4,0.11982876769536231,0,0,1,5,28,0.13471975014913926,7.76846894280812,34,9,2,0,0,0,Benign,0
1,0.015801234164425696,0,0,2,7,33,0.2979595315459183,1.1340376355936947,48,15,4,0,3,0,Benign,0
1,0.004408098010458024,0,1,2,4,26,0.2665246180127882,3.9281898046071024,48,8,1,0,1,0,Benign,0
1,0.01724864481882088,1,0,0,9,31,0.16716331942972845,2.677746401749093,40,5,4,0,1,1,Benign,0
1,0.019149749406083647,0,0,1,0,23,0.2378507272458959,4.489142084571055,44,17,2,0,1,0,Benign,0
1,0.05088351991320068,1,0,1,4,23,0.12340909009355763,3.5856189593387384,55,13,1,0,0,0,Benign,0
1,0.0178760070871112,1,0,1,3,19,0.1049934630531333,7.0473234588078,30,9,1,0,3,0,Benign,0
1,0.008777587187162005,0,0,0,5,21,0.005107132859992822,6.119960962976848,43,11,1,0,0,0,Benign,0
2,0.10018735721141248,0,0,1,4,30,0.12643168959184353,0.5254922673018771,47,13,1,0,0,0,Benign,0
2,0.03373240380435715,0,0,0,2,19,0.4805310248724399,1.3670566340519004,39,5,2,0,1,0,Benign,0
3,0.11188867467630227,0,0,0,6,22,0.23405979097446147,4.8704157277629125,45,9,2,0,0,1,Benign,0
3,0.00632630282877517,2,0,1,1,30,0.24300299019022686,2.9550337030626714,44,5,1,0,1,1,Benign,0
4,0.8966976607132955,6,5,271,607,19,0.6910377337959303,130.5786394346146,15,5,179,1,44,0,Attack_DataExfiltration,1
5,0.3514889142965005,3,1,0,12,4,0.03397631855767968,0.5996749059807046,97,1,3,9,0,26,Attack_InsiderSabotage,1
1,0.06777988232991583,0,1,1,5,26,0.05411084220139775,3.9684372597932875,38,6,0,0,3,1,Benign,0
1,0.0248771377017236,1,1,0,6,21,0.15360568141167547,3.9336567336924677,36,6,1,0,2,0,Benign,0
1,0.03465501951837771,0,1,1,7,31,0.19019890950979917,5.520813849955526,46,6,1,0,1,2,Benign,0
1,0.07821351148610392,1,0,0,8,16,0.05519519264502741,21.27738752303159,45,12,6,0,0,0,Benign,0
3,0.008835994845788965,0,0,0,7,23,0.17193091318667253,0.6192775745015764,39,11,1,0,1,0,Benign,0
1,0.04359438424898617,0,0,0,7,26,0.11087948213749137,0.5312878532395708,41,11,0,0,0,0,Benign,0
2,0.018781349898252208,0,0,1,2,23,0.25957961224853887,1.3633399694797068,47,12,3,0,2,1,Benign,0
6,0.48296978496719467,6,0,0,13,6,0.11879328493323747,0.6451052627479565,102,3,0,14,0,24,Attack_InsiderSabotage,1
2,0.004862264207378283,0,0,1,4,15,0.09095841777018487,4.399970718645961,33,11,2,0,3,0,Benign,0
1,0.04394313473685006,1,0,0,4,17,0.1721542597156623,1.8285924753371512,57,4,2,0,1,0,Benign,0
1,0.043971805737822195,0,0,0,7,22,0.24785912363469537,2.056997668612977,49,10,1,0,1,0,Benign,0
2,0.013561574450495021,0,0,0,4,30,0.02022488989632942,0.8011294504313559,41,12,2,0,3,1,Benign,0
2,0.015443492112969194,0,0,1,4,25,0.009083895233147217,2.6206075781664873,38,5,3,0,2,0,Benign,0
1,0.01360890578125118,1,0,2,7,24,0.5090417200419683,1.8437264184255837,40,11,1,0,2,0,Benign,0
1,0.01217069253447474,0,0,1,0,41,0.23388112935173005,1.9441926232271494,42,12,2,0,1,0,Benign,0
1,0.08076501858810421,0,0,0,6,29,0.18780432306328457,2.0212041580481355,47,9,3,0,0,0,Benign,0
1,0.04506516159132322,0,1,0,6,20,0.0361021642545942,3.8613158394847806,38,12,3,0,2,2,Benign,0
1,0.20312368846422418,0,1,0,8,24,0.17375285227541296,0.585143485711275,37,14,4,1,1,0,Benign,0
1,0.06447596274439374,0,0,0,5,23,0.030172127852495803,0.5603538629963748,34,11,3,0,1,0,Benign,0
2,0.020114193287709907,0,1,0,7,29,0.08026127629579355,1.9107176374662171,30,11,2,0,0,0,Benign,0
1,0.004740728424789597,1,0,1,4,23,0.1314458421297546,1.8668324611452054,37,7,0,0,3,1,Benign,0
3,0.01349891745160409,0,0,0,3,23,0.04949536188243764,1.2530371485627216,36,10,2,0,1,0,Benign,0
1,0.039166949288486776,0,0,0,6,35,0.3020522611932534,2.2875848946910957,44,10,2,0,1,1,Benign,0
2,0.07251699365933498,0,0,0,3,16,0.07475092209923935,2.300237239129644,44,14,2,0,0,0,Benign,0
1,0.0060129075596196185,0,0,0,5,27,0.036149356006700974,6.811016579109679,41,7,2,0,1,0,Benign,0
1,0.12381925540090523,0,0,1,3,20,0.150883714897811,3.3101570037142984,44,14,1,1,0,0,Benign,0
2,0.02025458028292972,0,0,1,4,28,0.19702569209243248,31.227157606094554,32,12,1,0,0,2,Benign,0
1,0.10636649326875323,0,1,1,9,23,0.07095099989978912,0.939263071277158,47,9,0,0,4,0,Benign,0
1,0.017021403881231034,0,0,0,4,17,0.278840766627293,1.067716681794495,40,7,3,0,2,0,Benign,0
1,0.07892824695574996,0,0,0,5,21,0.2965040703428656,26.291873504670413,42,12,0,0,1,0,Benign,0
1,0.029305601187453435,0,1,1,4,24,0.1238047257137155,2.002726919165549,34,8,0,0,0,0,Benign,0
1,0.0011449187057231945,0,0,1,6,25,0.30849611034095004,0.7890265271824977,40,13,1,0,4,0,Benign,0
7,0.05459464181118696,1,0,0,5,18,0.0921307113477254,8.590577855046558,45,6,1,0,1,0,Benign,0
3,0.03289948965005809,1,0,1,4,31,0.16647915012146702,0.3158076489022161,44,13,3,0,0,0,Benign,0
3,0.7229480587746993,5,6,243,560,14,0.8463824401023484,128.61053268979174,22,6,180,2,55,1,Attack_DataExfiltration,1
1,0.49679565397414605,7,7,263,588,11,0.9130225209385433,146.07114175371166,16,2,162,0,48,2,Attack_DataExfiltration,1
1,0.04473178186562472,0,0,0,6,27,0.34638246752281204,2.0787487288208095,38,9,1,0,3,0,Benign,0
1,0.047826244382168835,0,0,0,8,29,0.09339571241220698,4.956314606859063,45,5,3,0,0,0,Benign,0
1,0.007151660580281344,1,0,2,4,29,0.196104123844746,6.316067839463745,42,5,1,0,0,0,Benign,0
2,0.009275514621972543,0,0,0,4,24,0.09117563865302823,1.168758856611782,47,3,3,0,2,0,Benign,0
1,0.09209971443236771,0,0,2,2,23,0.3264558551630802,1.066099984722811,43,9,0,0,3,0,Benign,0
2,0.41184074705828094,3,6,233,607,13,0.7318521655313425,88.88843177780672,18,2,173,1,58,2,Attack_DataExfiltration,1
1,0.09167617427966417,1,0,0,7,27,0.21621715743700476,3.6575813981990724,34,11,3,0,0,0,Benign,0
3,0.029728558420703224,0,0,0,6,34,0.15635442245214107,7.027826733168439,48,7,3,0,1,0,Benign,0
2,0.0145932694890087,2,0,1,5,25,0.18216309188682045,18.34808275163898,34,8,0,0,2,1,Benign,0
1,0.02080542287207788,0,1,1,5,25,0.14910095418457786,5.324426826174185,44,6,2,0,3,0,Benign,0
2,0.022047961147259803,0,0,1,12,24,0.3451192751196251,5.191616661900088,39,9,4,0,1,0,Benign,0
2,0.019182526065792647,0,0,0,6,27,0.16812830822946867,4.540788062277128,39,11,1,0,1,1,Benign,0
3,0.017725072638579652,0,0,0,2,23,0.182997839307765,13.698629186731871,31,8,0,0,0,0,Benign,0
1,0.013297351992251192,0,0,0,7,25,0.07144116491217355,26.14669854806385,47,6,5,0,0,0,Benign,0
2,0.07882164715375534,0,0,0,4,35,0.17076994821162797,9.793590202472007,36,9,2,0,0,2,Benign,0
1,0.1437766466510758,0,0,1,8,29,0.23657566538035263,8.162347133535334,40,12,4,0,4,0,Benign,0
1,0.022607558060586588,1,0,1,7,25,0.056370103255520165,32.130915653746484,36,9,2,0,0,0,Benign,0
2,0.021160350750198734,1,0,1,4,24,0.040529424764820986,4.904815158927324,36,9,1,0,2,0,Benign,0
1,0.06900598707290066,0,0,1,6,19,0.20346167615302674,12.379589688040372,32,13,2,1,1,0,Benign,0
1,0.8445707642056511,1,7,235,597,13,0.8554967260457155,254.09264487843996,17,9,159,3,48,2,Attack_DataExfiltration,1
1,0.08704041529987637,1,0,0,2,31,0.07499637418620424,0.7821186471009968,49,12,0,0,1,0,Benign,0
1,0.09491534640593034,1,0,0,4,18,0.36071626401018964,10.413297680282502,36,14,0,0,0,1,Benign,0
1,0.06435547379652176,0,0,0,4,26,0.3525231020490013,4.538690448419568,41,4,0,0,0,0,Benign,0
3,0.13757577292144024,0,0,0,6,21,0.15437225340685634,14.184631328080135,47,10,2,0,2,0,Benign,0
1,0.05637277134206744,2,0,0,4,30,0.11428591221641311,6.577790961989234,48,4,2,0,1,0,Benign,0
3,0.1281426029501648,0,0,0,6,35,0.09349912888519425,1.8473706013310525,22,11,3,0,1,1,Benign,0
1,0.81335279450974,4,11,240,594,15,0.9275871353665195,164.3739903828646,22,6,160,1,45,0,Attack_DataExfiltration,1
1,0.021602435713308554,1,0,0,4,26,0.2917703661399725,0.537063292950488,42,10,2,0,0,0,Benign,0
1,0.04054535872057993,0,0,0,2,24,0.09185712301344663,0.7971345140347098,46,13,2,0,2,0,Benign,0
2,0.017703775386318607,0,0,1,6,20,0.31117619585626916,6.85794302867569,39,6,2,0,0,0,Benign,0
1,0.01802972951492741,0,1,0,3,31,0.28773884578956826,5.481486182309642,30,11,3,0,0,0,Benign,0
1,0.1383043064059862,0,0,0,3,24,0.09066018786886965,0.4338438542534471,35,13,2,0,2,0,Benign,0
2,0.03460937176172382,0,0,0,1,25,0.030143273914358566,3.9903794694035777,30,12,0,0,1,0,Benign,0
1,0.7357217011495036,4,4,230,628,14,0.5885439639795178,299.6658003855707,12,4,176,2,51,2,Attack_DataExfiltration,1
2,0.0834414203717506,0,0,0,7,30,0.1764275692033294,1.6243874462045016,45,14,1,0,1,1,Benign,0
1,0.0517308204711139,0,0,0,5,26,0.07777685957631708,3.591412149668691,52,17,1,0,3,0,Benign,0
4,0.3546953806950658,0,0,0,10,2,0.14179774595457206,1.5491061993172068,93,6,3,17,0,16,Attack_InsiderSabotage,1
2,0.044478373526296106,1,0,0,3,21,0.27968607756696406,0.7344321576720461,46,11,2,0,1,0,Benign,0
1,0.026003394790503374,0,1,1,8,25,0.16522013741040992,2.8117332542052758,41,14,2,0,0,0,Benign,0
2,0.02139034138773685,0,0,0,4,35,0.15180233627478235,4.890933751637373,41,8,0,0,0,0,Benign,0
3,0.0003302700274189077,0,0,1,7,25,0.1910062446942326,0.9517372441590881,48,9,4,0,1,0,Benign,0
1,0.03769324083160145,0,0,0,4,25,0.23489102391368072,5.0611593931132735,33,11,2,0,1,1,Benign,0
1,0.0631733295550789,0,1,0,5,18,0.11820650340525471,3.000782623407532,47,11,5,0,3,0,Benign,0
1,0.006761767658462545,0,0,1,4,35,0.2797448882501592,2.256096175048522,52,6,1,0,2,0,Benign,0
1,0.04024827016324089,1,1,1,5,21,0.14563252546548663,1.9704477402149525,29,15,2,0,0,0,Benign,0
2,0.017186519320600564,0,0,1,4,14,0.2741180390629726,2.8569771886773685,32,13,2,0,1,0,Benign,0
1,0.07288164036193531,0,0,1,9,15,0.4469465793356538,3.4717891830260736,36,6,1,0,2,0,Benign,0
1,0.08579869544568301,0,0,0,1,26,0.1605527579210092,11.786627558733974,41,10,3,0,0,1,Benign,0
1,0.059204675613619154,0,0,0,7,24,0.2797923803516755,3.6633751464833813,38,11,1,0,0,0,Benign,0
1,0.07169793931672572,0,0,1,5,18,0.16921370886160272,1.8477535805256795,35,13,3,0,0,0,Benign,0
1,0.012545965919670202,0,0,0,3,23,0.10339310591196194,20.555281355524023,38,9,4,0,2,0,Benign,0
1,0.02612693330911303,1,1,0,0,34,0.18120209318599603,3.377820771318216,49,13,1,0,0,0,Benign,0
1,0.08983741208146252,0,1,1,7,18,0.1302554182492978,26.450648455639946,36,12,0,0,2,1,Benign,0
3,0.0040595777012227005,0,0,2,7,20,0.08316829660533823,0.7866384319507946,41,9,4,1,0,1,Benign,0
1,0.015934845725526926,0,0,1,6,24,0.017435985054469753,2.1172026441812677,35,10,5,0,0,1,Benign,0
2,0.9376840974451746,8,5,223,628,21,0.559056850393255,119.38806627127937,13,7,177,0,53,1,Attack_DataExfiltration,1
1,0.013741180222618879,0,0,0,6,25,0.15643542739485106,0.8504592970128243,42,9,3,0,0,0,Benign,0
