Thread_Count,Handle_Count,CPU_Usage_Pct,Mem_Working_Set_MB,Page_Faults_Rate,IO_Read_Ops_s,IO_Write_Ops_s,IO_Read_Bytes_s,IO_Write_Bytes_s,Syscall_Rate,File_Open_Count_s,File_Delete_Count_s,File_Write_Entropy_Avg,Child_Processes_Spawned,Network_Conns_Per_Proc,Label,Is_Anomaly
12,701,1.6068655715651938,23.634474211859086,157,7.203399644059765,2.927259485274912,31003.21058437156,55506.55872779614,3697.786820904853,2,0,4.750147600604106,0,1,Benign,0
13,13,0.6761760732303134,138.8294626020652,165,0.6606736498540943,0.24476421304672258,90416.33482956121,25.99187500630018,20137.466724388887,5,0,3.3626319270124707,0,0,Benign,0
20,974,1.4792137337138347,14.269266487786304,138,31.30946441308365,35.248506125169165,1454547.022466042,429.7497429319031,1310.7652276420527,5,0,3.84827796439639,0,1,Benign,0
28,1776,68.8383077270612,64.0038371215704,5011,3152.6152071723354,2949.8365185336693,136843196.1949702,51009414.997906625,157760.28679019527,164,103,7.8340118278343285,0,2,Attack_Ransomware,1
15,87,1.90103801377437,13.699983071397785,136,53.808805664975964,32.09964577118643,4579.859203320857,9.784701581798606,6319.073279060913,6,0,3.872107990206342,0,1,Benign,0
13,249,3.0508858525608686,67.54874301600503,139,4.489834926050457,2.6614778783447957,730338.1654117672,101.96214685291189,124.28439775794762,4,0,3.490399307441746,0,1,Benign,0
12,461,0.5528274179865039,25.360435757825492,124,1.8954166559657577,2.9754404447423455,206.3754502916626,628.062292958856,72.6183776884295,2,0,2.697771177002325,0,0,Benign,0
12,157,2.096620118909991,63.05055629828726,156,66.69535211268193,3.4530260537217403,12116.578501222431,36196.741324160386,679.2721576828636,5,0,3.5090703573581146,0,0,Benign,0
11,320,0.7941356160774626,56.49202163814623,143,271.3848827482318,30.102518731838508,4283.310327119271,60.36659144588322,38650.21342028869,3,0,3.632965417301369,0,0,Benign,0
12,457,3.3370327317865636,14.041867594957399,146,3.5161640805257877,0.13274988947158428,86815.03868519705,34465.29398983695,1491.8134558558882,7,0,2.218769794137442,1,0,Benign,0
6,1496,6.500478239209858,55.62097604819907,8050,3.8709145434622596,3.438681564463064,465.56889168356673,88.07750359814735,3199.6778999020376,1,0,3.1183507725148374,3,1,Attack_CodeInjection,1
10,325,2.717555888769613,46.360999974559476,137,27.056952211002894,3.6747102721137566,3048.2023596839413,305473.25108915864,113.93640350780336,5,0,5.929409530152415,0,0,Benign,0
12,390,2.8202901561722293,54.00358334120292,163,101.31418180877724,4.873652000712134,180928.96919812428,19.26476342146022,4275.612264295188,2,1,4.544965017535983,0,2,Benign,0
9,70,2.176103301428236,36.03943460488502,157,11.452451152192042,68.94849127312838,204717.0710800183,5634.281780211218,1877.323533540719,8,1,2.7618785260113556,0,1,Benign,0
9,46,5.163483080362335,30.79946800838985,135,5.352201084512008,41.00963064735572,21219.837369958357,137.0526012879007,243.9060667926466,7,0,3.4525780795281475,1,1,Benign,0
18,459,0.8302275712133361,36.97147845808126,137,17.969030752822313,3.643829965313655,13712.61197584232,24538.384821975986,151.25389960971876,6,0,5.035293550385881,0,0,Benign,0
15,57,2.7068741833303225,61.9263069871128,136,4.149596116816572,3.261559216735158,34417.89578256885,578.9524211698867,833.7162878826313,8,0,2.2400539556890946,0,0,Benign,0
18,368,1.0019484459056742,204.99074847073504,170,0.674393443648264,7.880398271365931,12240.196840489265,108431.61137087464,339.3075651719449,2,0,5.331071958872331,0,1,Benign,0
24,1156,53.091954237451034,166.3512552357017,5115,2477.4563191088496,3745.638234937165,18178395.416777737,128405367.92678808,31008.699745063113,176,93,7.7301316759029,2,2,Attack_Ransomware,1
14,531,1.2695599756000264,14.777109317464715,143,8.650256360531182,2.094115852737666,3478.0249856971586,25.805615232720484,9200.712978341704,4,0,6.231774928176993,0,1,Benign,0
7,131,1.4999346042703516,12.46348790896968,134,2.4546699560390404,0.3934144994288563,2465.40213570421,3624.884187347155,195.13434103759437,6,0,1.148477295727374,0,0,Benign,0
14,217,5.92344452261234,74.71892948431586,128,7.032586473198575,31.56460846465891,4919717.847052408,24.29826558950053,73.97379277160765,4,0,2.854544455378579,0,3,Benign,0
13,637,1.0151954886914383,10.96930201581644,141,61.83417652324973,10.0297754802523,9619.880638932314,171.4674706619464,3280.7256153658773,7,1,3.896880087231816,0,2,Benign,0
18,68,2.1864845235892454,272.65177011649735,138,11.692256580440494,1.5590181267119871,673.9315101250993,3503.8380231143215,8612.262067728308,10,0,3.2916994566704947,0,1,Benign,0
14,658,2.030599286949041,31.39755504380413,151,2.0268774706065438,15.60668153293063,54993.123003447305,6366013.9972820245,815.127467395664,9,0,3.945561512472575,0,1,Benign,0
13,101,0.8015430378753832,16.10282268851518,138,27.54774187753335,21.20974268187251,1627948.21383627,1229.990102045996,3142.8076199490038,2,0,4.389408325496499,0,0,Benign,0
23,1211,61.5923944150041,79.13111848572687,5079,3535.2915895931665,5240.59923488988,106334814.8880357,25052870.528635465,77913.41867420422,142,90,7.758890371523847,2,1,Attack_Ransomware,1
14,370,0.9357715698634165,26.121412392776268,134,1.2449820606204767,0.7593453462568929,143.14903829711693,7402.384667808138,3249.3566146769667,5,0,3.1816582030599547,0,0,Benign,0
28,949,77.54373778009557,151.46687846946966,5058,3718.0480482656976,2849.95043983681,67027321.55421448,10163967.664104672,67510.43017139175,165,85,7.844317086169416,3,1,Attack_Ransomware,1
15,361,3.3162671314226646,77.29001937424415,150,77.65772495659813,0.24057241910369095,45323.92438419187,1306.3445826307834,29.893209387399775,3,0,4.117183242782392,0,1,Benign,0
10,140,1.1248318216079256,85.838742609902,143,166.3925134722552,1.4249008372709113,66679.3588781264,15663.415355859082,710.1355093364564,4,0,4.955339884421448,0,1,Benign,0
8,3721,9.069006201896109,151.21933697063253,8021,1.0928687532553862,0.7790482477439828,565.1479688186822,264.095970523382,5296.778125147433,5,0,5.115322925584864,4,0,Attack_CodeInjection,1
5,1875,27.19096273091364,71.64637255430178,8039,1.3494467158914107,0.9615618398744247,680.3676815290764,170.72661346226786,7503.534468577622,3,0,3.034653644677772,8,0,Attack_CodeInjection,1
9,88,1.9189738739893745,12.05982857567561,150,138.2361015949362,0.15722857890065797,2155.3141745762214,310.4228434540649,722.6201984733984,5,0,2.3714217667654722,0,0,Benign,0
10,70,1.6917683857192882,18.310561068877323,132,1.1099379113470083,1.7824076054979074,65887.81234343867,349.24002087908724,1004.0288786709002,2,0,4.3588245615607635,0,2,Benign,0
10,272,1.1815742450673443,4.230370419505701,160,14.208640314858936,6.139062822271682,7125.274879943298,1244.1940496314692,351.39266878981107,1,0,4.719015377270036,0,1,Benign,0
13,413,0.8277443416433073,75.58463700788252,149,0.6496535629270925,2.9546534465903656,21726.46800203075,1501.8575776384164,4345.0709647680005,5,0,4.446967901116211,1,0,Benign,0
10,258,7.611069295622468,31.943348233816632,153,14.12197493824499,39.24919240931584,31715.987447159056,1727.5851517171147,3968.355398794067,6,0,2.921588525994675,0,0,Benign,0
16,204,0.9647486481314298,34.323826202833146,169,23.0065803804478,2.6456655328559218,3442.3040569011146,9.970315301657036,924.327341349276,4,0,4.5535462450306525,0,0,Benign,0
10,304,3.73113896801892,30.457130061753595,157,0.09954088701688238,3.1186356918732456,37277.964465180965,1268.4683269377986,358.24469275886366,2,1,3.4761199554430164,0,1,Benign,0
19,75,0.7492461671163156,16.167192807643247,131,22.13340713850582,42.62227655720978,1584.6383223387577,5325.90456636479,643.4985318977871,6,0,3.1259692725200923,1,0,Benign,0
13,788,2.1111782398775585,129.56818963928782,165,6.17728243437458,6.948723116774685,56149.53386588156,46.600529450353804,730.8108607466671,5,0,4.109715145677193,0,1,Benign,0
21,572,62.33867175235579,137.62152406727444,5033,1776.1244908007316,6178.3483102329865,143838351.28128758,49164682.94054618,105714.44869494268,150,88,7.741851094314248,2,1,Attack_Ransomware,1
18,42,0.43217305739301143,77.4820652993236,159,28.024989356811023,4.632705765789056,98383.9479224491,361.6516921449206,1829.372701323197,8,0,4.962498646407501,0,0,Benign,0
8,67,1.0053433765686803,15.583082884464595,160,10.982245450934162,0.32277802472800426,11133.327051261364,429.2777320413549,1253.5576702875965,3,0,1.9701944803255362,0,0,Benign,0
18,100,0.7002469476006034,59.485632540602545,162,14.904433476416367,7.801058174653509,8718.2507640245,420.1460810832141,1224.7380680443405,6,0,3.9920879606823068,0,0,Benign,0
15,381,0.6554474606905843,4.347580765124025,160,2.392429200673666,21.560399609777562,49110.5711976138,1455.6992759670177,817.0518396228265,4,0,3.3508750678487496,0,1,Benign,0
19,98,1.051012211609884,105.52658268714785,160,42.82536641533677,1.0947783325922429,65.75130347784649,371.4926169055683,1927.3716495361318,7,0,1.5561533017364035,0,0,Benign,0
19,327,1.1107607223315394,19.49806804286836,163,7.936265828761057,55.836529018062166,406549.2463435732,1860.539322563685,1056.8310477955742,7,0,1.9391231649729088,0,0,Benign,0
4,140,2.1909315157094653,165.59599076533826,137,36.464346382533435,4.562058328390486,2382.3585151326397,225548.38658243185,1952.4507120060198,6,0,3.8691023215669533,0,0,Benign,0
14,105,1.4120547036535984,70.56935700118731,168,6.708137535700746,3.6954000730913457,13281.492076342378,2950.9464706461295,454.0328332993822,4,1,3.8797641746412292,0,1,Benign,0
8,434,4.165768496619391,44.831702461899845,155,6.328847112268014,16.644652727560178,13157.737760035126,180629.82645249137,107.10220055137275,7,0,2.464572414679968,0,1,Benign,0
11,219,1.010395982360603,36.74757959013026,154,2.873111699920516,1.8748183741026034,3915.409894537444,80.28138643386573,210.4844433254434,3,1,1.8000770806424349,0,0,Benign,0
13,1734,0.7537408290491527,29.749102621897634,160,2.2069708386216784,0.9560849630312657,1774.5426884301476,11921.81553201551,1992.3571392445333,4,0,4.369624761401889,0,0,Benign,0
14,784,1.5769490225107876,25.812199825973575,168,49.70920737704861,3.373538401187064,1122244.5329726376,12865.203429168967,321.7142946418338,6,1,3.4185230094499537,0,1,Benign,0
12,191,1.1636324657440007,5.169963248300776,161,1.4461005845567971,2.2892610469219643,3388.1031779494565,79283.08333977987,34996.91166505642,6,0,3.7009052534502622,0,0,Benign,0
16,311,1.5818336344209292,448.7297857550978,136,22.28745916909682,3.227073970443839,20635.94967781487,24009.99763390631,767.8991219395454,3,0,3.756066712261022,0,0,Benign,0
6,1766,44.51375260565885,109.27164427877308,8104,8.087215791479776,6.328491149994232,142.61603004725856,187.4900430435399,10547.684754085769,3,0,4.503895144608891,6,1,Attack_CodeInjection,1
10,479,0.4152301305630982,14.063287726327799,152,6.744866533720544,18.64072893630736,571.2033821766845,1839.7077566370128,1814.7402519603393,5,0,2.9432752038064716,0,1,Benign,0
11,427,1.822465013605163,80.54227938974121,120,5.51067854071845,2.965395021120867,3253.568024339885,898210.1098542672,727.7682810105867,2,0,3.311905640920548,0,0,Benign,0
14,312,0.4505646332415766,279.4201166318123,151,1.2736004448322829,4.047066860533132,2611.5465700037385,619.5480048367932,120.82198312269848,4,0,2.8086388432566896,0,1,Benign,0
14,533,1.8001431020121816,65.89583382234997,143,2.3539136052737977,2.3109272252780753,2759416.24137661,27149.368372115234,27535.797504154925,2,0,2.911473317028996,0,0,Benign,0
17,294,1.1138712250736174,106.36427001226437,118,51.034429224609255,49.49929692506535,35405.80166265185,43922.427530285604,548.0540184339991,7,0,4.991633498265692,0,0,Benign,0
12,177,1.8939683867439554,1.991728319335896,146,0.9732464298077832,4.031310156617822,202717.65487779386,1219.9417208658135,118.97462189676646,6,0,5.873213493485029,0,0,Benign,0
13,598,0.8914825458773983,72.04068876482765,140,3.378156219595751,1.52833306652064,24942.65057680472,397.9118594843037,3452.4419632382487,1,0,3.3727133629317976,0,0,Benign,0
16,115,2.023214258407916,11.3254984346507,146,15.389165937554354,1.717663786938937,112939.39813913326,196.337472323289,3753.809955313556,6,0,2.6145398869952654,0,2,Benign,0
16,592,1.4383280221764638,36.42010790495302,142,0.4199871083414758,46.68369704202705,1830.6073600610744,5868.908828377801,2014.1283685820792,3,0,2.8363709045747116,0,0,Benign,0
9,6058,6.931292923300035,23.66291814187216,8021,7.023013393051384,0.6169648891574226,750.3709813807855,187.05431480165964,10228.206176735519,0,0,3.9085061736634166,3,2,Attack_CodeInjection,1
14,411,1.6455690649800947,33.48156410651527,150,8.844041191465172,6.358311789588984,21418.891009573472,284.08144676272553,12350.731790177571,7,0,4.4992267111992765,0,1,Benign,0
15,276,2.1272550094111358,17.397160102620013,152,3.9366579804692123,163.81796442955147,9825.727859664574,1090.937054615766,1016.6226698655486,7,0,3.0446138886652645,0,1,Benign,0
15,444,0.794861100295798,228.98741184208328,145,50.885128514999,2.3620378435320575,46087.72975752326,0.49599748045568376,5436.673777748246,4,0,2.814792431908319,1,0,Benign,0
7,976,0.6465553809400931,17.468490846109226,144,16.565385904968107,0.25244814978203917,65421.63373480479,505.14019189964637,2177.300772393438,7,0,4.955529771544315,0,1,Benign,0
10,98,1.4640134590777232,55.26353338446953,146,96.76428812025624,0.48019074742209383,8526.22822035626,16573.646254996842,16312.19045950951,2,0,4.443476898170847,0,1,Benign,0
16,72,1.5344547168494567,5.222217905817647,162,10.137455825725134,44.72811832822522,458592.15859927156,1676.1114043047448,959.7531274077488,8,0,2.0480208332173495,0,1,Benign,0
12,66,1.079663105823635,45.87661759227788,160,49.33768294244956,1.719462219829894,11407.439070520908,496.101429246768,634.6048001522723,3,0,5.306086766822098,0,0,Benign,0
24,845,72.33260449748266,108.7721924718479,5153,7072.536008293953,2303.3577559010914,76746826.43105966,309371193.81466043,25419.634199531094,163,97,7.790836044045897,1,0,Attack_Ransomware,1
10,154,0.21961965618425525,19.974172792810112,138,15.116947907126315,3.8437205805270014,84426.7075638627,537.8751551308791,2243.3951527211075,3,0,4.2545038349036854,0,0,Benign,0
16,66,1.7524371563819579,349.5159748438991,141,14.137174598427201,6.956801612345043,13656.0553110885,5948.109144220563,206.07293806612134,0,0,2.96881170847964,0,0,Benign,0
8,175,2.771486109238573,11.107710282906945,158,7.651675005096162,11.493494150368138,8556044.236474697,8176.916332667463,5594.100985166394,4,0,2.851387780850271,0,0,Benign,0
19,97,0.5375276766215863,6.215819000925976,155,1.4853880879523302,14.33471836726261,17175857.288573634,2670.758808641203,701.4515790025208,5,0,2.6441122085460225,0,0,Benign,0
9,508,1.4883250327310231,61.65237129100057,175,53.114347839173135,85.91781168009452,52507.06114843962,2740.737090520267,74.04244982093127,2,0,2.876642049409682,0,2,Benign,0
9,24,0.37850668831608303,16.930356277098962,141,1.3428672683317109,29.103105652083283,39790.82379752888,603.630069013385,57.41405439873003,6,0,3.1046024532241847,1,1,Benign,0
13,617,1.108735793921714,68.39545654554117,136,1.7157597379730725,5.363420431300085,100899.62170789912,902.3059281215603,3816.8972333814736,5,0,3.808595388414396,0,1,Benign,0
14,130,7.988207100056281,5.287145534320335,143,172.35874098284307,5.6755432244159945,15544.093238962296,45047.08908565762,1047.3656791947274,6,0,2.195747510452016,0,0,Benign,0
7,5609,10.490949346000342,29.94944827436118,7988,12.376522790868856,2.010031333686452,148.9996567438976,264.2037495060306,7086.5399907050205,4,0,4.925345799618575,2,1,Attack_CodeInjection,1
19,121,3.848937473903929,19.406676164970193,168,7.897489755608805,0.1264678525264178,360791.7468896113,70038.02869755811,423.0213920273497,3,1,3.1441301297178614,0,1,Benign,0
11,154,1.6330195465858652,3.4352212253384318,152,1.715714445260581,2.0677180287209223,399046.175709314,810517.2413949049,14997.147955002825,6,0,2.5885891536410153,0,1,Benign,0
15,210,0.7393720495230027,10.167419443953293,142,7.968436988945476,17.290151617070848,10343.929530340296,5569.0081584070485,156.16615399189052,1,1,2.3305907249464966,0,1,Benign,0
8,388,6.075683649467384,28.20065279440915,142,6.376003835343577,14.86509595719423,249479.75102437878,10141.346350410313,5163.672358517659,5,1,3.673443112194148,0,0,Benign,0
11,205,0.8104411959120358,34.634073735390146,161,58.32922411612919,1.4782644661179634,5494.465349131576,2745.79136429279,597.6541350583252,4,0,1.5254171868705366,0,0,Benign,0
20,522,2.4413184654524698,116.21539883504592,132,9.149370845386185,5.232233194417593,9741.808906090502,114772.31474047188,772.6686659711656,4,0,4.291507018361015,0,0,Benign,0
13,78,1.0977509570237247,106.7607297109782,166,2.4308493752882145,0.7453569030472393,4533.767544419796,33830.68750997004,761.4799975561626,8,0,1.0925750263257719,0,3,Benign,0
17,187,2.4476043711068134,147.76254512387408,156,2.365267229109215,4.3334072655562474,22506.816203068363,36279.153816200924,640.1061495977613,4,0,1.097575942817822,0,1,Benign,0
15,212,3.8605022584088635,13.068196532765175,164,0.20340948408797788,10.094948814820974,3855.6107621761334,221725.70911547032,10117.39635024593,4,0,5.351000701796008,0,0,Benign,0
12,575,0.5197399066868067,16.374626513446884,145,6.067903190480831,82.35044510544003,6454.840539840129,377.99449785909974,81.63913302025513,4,0,4.440218475831991,0,0,Benign,0
6,3856,34.53250611213495,39.17447096686874,8040,1.6286878438474568,1.4254333913426862,105.61493702251843,88.05210102767822,3817.756795021449,0,0,4.566955808040873,7,2,Attack_CodeInjection,1
12,220,3.3350665609219394,62.41006981857976,160,5.265346718660623,8.10206758809624,1392375.150373442,612633.4980763458,58.32577454924002,6,1,4.453982873237159,0,0,Benign,0
12,192,1.467382321211042,8.197911366935255,160,19.48807810520449,4.4420663901153326,5178.735485487034,1881.3482196309235,468.97234662936825,4,0,5.055329679042211,0,1,Benign,0
5,3988,16.844074860319793,38.42122651572839,7970,21.70269299510633,4.857434101529386,88.70510836773582,35.52910383366152,22733.69768085406,2,0,3.494516097509596,5,1,Attack_CodeInjection,1
16,785,1.3383659185680725,25.25222822367492,141,1.2989605643159603,1.9537393823121803,912.277274415403,5732.537138316165,14789.067200751622,6,0,4.323347820694237,0,0,Benign,0
5,270,0.7011140617472722,14.953370664302708,179,7.128070569517519,6.684473064514722,87443.27849506919,821.7732263380498,133.7649484973311,9,0,3.368191838632629,0,0,Benign,0
13,2276,5.668815097204358,57.694668740287575,146,27.004081204212962,119.69598627017997,84216.20030019732,507.38157602121026,3426.6675235988714,4,0,3.395936491368615,0,0,Benign,0
13,234,0.8370443807454911,50.69541191151506,170,27.928319088601768,15.553163583409535,7128.603055776276,428242.0242422116,1743.2673536060427,10,0,3.1739518219579184,0,0,Benign,0
13,931,0.9303164645215481,28.709960675468952,160,9.041878058085004,0.6713516064514595,98539.70762582457,12450.501018913177,1284.1449777670132,6,0,2.811917139757932,0,0,Benign,0
13,130,1.275715437235113,3.6882582567899247,166,9.548811672946686,20.789254107875706,347.9552369742304,37.5251349460254,752.2971969247526,3,0,5.81156782699648,0,1,Benign,0
29,1578,61.06621426026745,117.63445734052335,5058,4491.2715383607465,11415.304378550883,331239248.2090927,45573068.5884295,37715.22103543931,162,124,7.752556429401748,3,2,Attack_Ransomware,1
14,54,5.908725794506532,95.25863185416661,143,1.5137464764971735,1.0961698658216412,450.80837981659374,29386.704480972854,141.55042851666684,7,0,4.602972421371316,0,0,Benign,0
6,2224,9.33859872528825,80.81356672046175,8003,4.989817723263089,1.5222515478683998,41.56137800758768,149.34319888777048,11293.568870899242,2,0,4.07043064946926,3,3,Attack_CodeInjection,1
13,200,0.7535166701142313,111.84607979293335,155,2.6097893822609546,6.260373624705271,2200.8479226434547,1118641.4643263135,81.88750274039607,3,0,2.9845216974718776,0,0,Benign,0
13,355,0.38303562890769244,68.68050710865553,146,9.83856258250545,4.275706324318923,3360735.0551512875,16454.344774645768,1613.432488569507,1,0,4.17867113742197,0,1,Benign,0
14,52,0.4541049142287333,5.139475259736244,162,0.7187873234100326,1.1333910234562894,347.49276058180374,4333.964146772031,995.6070813839759,4,0,4.146333019373074,0,1,Benign,0
11,502,1.6826584308271584,19.872610903705535,145,2.5295493643344655,13.962699363931646,26747.754023407244,1188.6331417176855,5337.074570652218,7,0,4.37990633399908,0,1,Benign,0
11,904,1.64663179193853,42.50179378204791,146,8.586184926400149,23.624057313494625,5783.346689428238,234708.11030883482,728.3832096240278,3,0,2.530376176785145,0,0,Benign,0
9,73,1.2895856303078195,94.53857278246414,146,76.68066174592818,4.94733631149669,12954.478107096997,132.98833910010063,2144.18172318823,4,1,4.829816572883285,0,3,Benign,0
14,243,4.867899558415686,145.2071426812346,141,1.957863477842548,0.5670901860037891,4.238652311568013,238.17722311024446,253.95641128636248,8,0,3.660124913708192,0,0,Benign,0
15,984,1.1918730819086616,7.835217918996146,144,5.329778517147689,3.723494092342271,14501.541325639933,2302.117593772884,945.6237781639495,5,0,3.914883559981015,0,0,Benign,0
10,438,1.3528396376478375,38.00697729076303,152,0.2701540433846798,3.3349180089766115,224029.44994285208,269017.3292211231,5321.212837165961,10,0,3.9979336264383867,0,1,Benign,0
15,58,2.0784552203591717,41.8023947610957,159,6.700314987296917,0.5674063930000361,4266.979805162424,2937.695233075318,4230.019773358502,2,0,2.244140800010735,0,3,Benign,0
14,1754,1.2164284139842108,12.474729430907406,149,12.421953466603883,3.270957093362123,31171.51428105354,80.5018388765547,6446.012988085298,7,0,3.4218322466206375,0,0,Benign,0
13,159,2.0643458735830014,13.25183086967722,165,49.97012044448878,26.74761487295892,81177.08023234902,95.41983927817817,544.4302687830315,5,0,3.7810721269840117,0,0,Benign,0
17,426,1.9619996503134856,74.82332602446044,140,45.52744165607142,9.937383715589519,203181.1355315745,1948.8807097089418,1076.412098411312,9,0,3.052848568479373,0,0,Benign,0
14,74,12.104556150209062,48.73405691859163,140,2.509853900454702,2.0634524220103594,195.93598445270575,2653.4297607354456,509.7627367602314,5,0,3.290398194127905,0,2,Benign,0
32,809,32.713586146902664,187.38729131480488,5005,4037.9482010040488,1958.7718381198024,51386037.93585217,433241822.17760223,46772.372896957306,151,97,7.917728558128836,0,4,Attack_Ransomware,1
12,256,1.615838574168317,112.21618129438542,147,4.891197257298515,0.49997463096681555,4541738.040437179,5422.964339300744,526.9047459488435,5,0,3.5007452883213466,0,0,Benign,0
3,2107,12.82990471508009,55.164676765536264,7896,0.7339651396924473,1.367607798999599,106.50859883325873,254.9654730745284,15232.502800867502,0,0,3.445953171845916,7,1,Attack_CodeInjection,1
23,993,51.74317101737167,438.6686892592703,5018,2650.0936069835384,4450.8260001817325,93368279.43612657,72185899.49031223,116876.12072125131,155,90,7.666560573707596,1,1,Attack_Ransomware,1
9,359,5.228487282036771,33.405559734122676,136,4.305937758864281,96.264540921319,639027.201541866,88.92741489602135,3358.4212743304047,9,0,2.0934011967580544,0,0,Benign,0
4,4556,6.7116996953476775,86.6431612761428,8223,3.6915307049554023,1.2888330834810262,169.9795255146018,102.32058446061241,5458.335922528411,2,0,3.550703804271739,1,1,Attack_CodeInjection,1
21,115,0.3758458167241593,3.7258064942100666,147,11.256672617779628,16.07259536259312,13303.854239035833,1109.3459692373888,7652.709708168845,8,0,3.911993897450203,0,0,Benign,0
8,75,7.4559425862626645,25.039979161246013,140,26.063053286274506,1.9070805777154851,445.9076640068987,120.05932141778504,5887.012970885597,6,0,2.8116359756056584,0,1,Benign,0
10,586,0.7251522404944604,3.811250260302028,155,22.812830484291393,2.042588545499496,8011.2642148749055,110456.29772254438,293.71182582532606,3,0,3.416673691743553,0,0,Benign,0
12,1062,1.1633602154960923,225.17524995573598,150,2.4301707031298476,1.2371278753540382,8799.379686367125,687238.307672034,376.7395928350879,4,1,1.974383608115395,0,2,Benign,0
10,343,0.365881804510296,108.19204298271276,141,21.54068335821519,2.0186088079811078,1772.0774078922184,65174.20190577836,6689.573438441163,3,0,2.9370812246167177,1,1,Benign,0
10,578,0.7861806001177528,59.57205411379335,164,1.3902468157703272,4.624816091726625,684.3843560840893,48503.61031251245,2145.8608602663116,2,0,2.720161157418192,0,0,Benign,0
14,188,6.672781127565392,8.9697802731376,157,17.51404725118188,19.864916711921484,9082.378341302234,2182.629493146602,652.3194090987608,2,0,2.151511118134704,0,0,Benign,0
12,372,2.2429808371381483,10.02780139142215,155,7.660121902086868,1.185427441887154,19696.703621200315,56355.35116446579,244.05970393496187,5,0,3.3765139327866995,0,0,Benign,0
16,404,4.232698012401498,6.522213407148923,167,3.8781786544680026,6.791800413755405,40053.693604161395,4857.7154051509215,2121.03059276103,4,0,3.005527246612209,0,0,Benign,0
7,1882,5.036268282802137,45.293223235337635,7983,3.98140411698969,2.5631270570996785,334.7698520910493,30.0200803763256,10636.341680102016,1,0,4.258983547042576,8,1,Attack_CodeInjection,1
7,2131,20.72749914281485,66.96281719321651,7906,1.0028439418370834,0.21658541101466433,652.7515124269489,50.88759851280819,3878.0475628066956,4,0,4.114678680055797,6,1,Attack_CodeInjection,1
23,2196,77.45283505818011,79.62275985261483,4922,1907.8642820232315,4977.128439232667,33062867.323719896,31172312.404171295,61504.57547621017,156,115,7.795066950699191,1,5,Attack_Ransomware,1
9,248,1.3900228523439182,28.94620285668974,141,20.465069677201306,3.5656789063800236,11277.35912602647,3.134241899749385,7951.817591476489,4,0,5.181683781299988,1,1,Benign,0
10,651,0.936005219099824,5.297258155566641,160,13.239744016028933,8.205429564899571,149764.62303307763,5012.7318682517325,407.66167023637036,6,0,2.4692582534576712,0,0,Benign,0
12,251,1.0955493993247878,31.70459748101755,145,140.2793605505354,18.827847658614925,10113.496183622377,918.8886787188484,741.8235611615112,12,0,2.314314748504162,0,0,Benign,0
18,1586,1.3410533916690084,166.06810419375583,152,5.924713584833452,1.6945542612415547,27386.72116133895,16055.493302791701,3399.3155093254627,4,0,3.4293094783374563,0,1,Benign,0
18,329,6.577149074738435,54.943400274044215,162,3.2095011896205032,1.7670575158937705,795.3398576735011,4147.413268600724,176.75674481705641,4,0,3.0052018302307637,0,0,Benign,0
20,290,2.961484421859963,4.30438790151525,149,1.3353470241466645,0.823752850484271,3231.077003293282,166.01804497484852,1310.3247632264438,6,0,4.339864040053928,0,0,Benign,0
16,173,5.2600452718312045,2.91338782296543,146,3.962618282343918,19.16604797713558,2401.9256045039665,13559.099996188701,39077.93745878587,4,0,3.6576553736159068,0,0,Benign,0
13,207,1.785421933638786,122.15258132349626,173,9.012772743376011,243.37686341411265,84567611.92485319,1741.2811356109994,2165.090704926302,2,0,4.349415662141243,0,0,Benign,0
15,567,2.74252511299859,27.82308841405187,156,2.09786993225309,17.809578936714914,2168.431108333402,615019.038654824,871.881617905,8,0,2.8997724924902126,0,3,Benign,0
31,2151,72.27313855244452,112.08973747828838,4974,1320.7216369216094,5706.970682825075,122996935.33843595,18428441.721450076,37829.56154746041,145,90,7.704147803759492,2,2,Attack_Ransomware,1
18,241,1.5949152026746845,308.9573624424713,154,0.6764750078076681,7.664594022778768,3428.165734378849,791398.3483737985,383.21973475612697,8,0,4.4365959029662605,0,0,Benign,0
13,526,0.5744115989586301,28.657340127286478,138,6.2802040473180885,8.150155778907871,11608.06371387982,10226.206646442708,2852.4699000610008,3,0,2.752350447186416,0,0,Benign,0
14,1337,3.9719243839138514,240.4882573792271,133,2.3678716170699867,11.133052702399837,875.7875732510805,1430.6433367579034,840.0618849418354,8,0,2.368556796811596,0,0,Benign,0
17,531,3.441105372407711,20.172952375180007,151,1.168453153693393,4.860686975913423,13186129.143252758,55080.09228565475,893.425644330372,2,0,2.276237668199372,0,1,Benign,0
17,178,0.7380283663390055,3.634297970486434,150,10.586917288708696,3.7549996889700132,498.97420390161096,6498476.721177023,630.0313421218787,7,0,3.8215045818954967,1,0,Benign,0
10,488,6.937555854699811,51.530239730425265,126,3.644972777068411,3.056355155083081,43591.28045869769,115381.01325425354,1450.518362782557,7,0,0.5401226518111124,0,1,Benign,0
14,1243,3.304517486029199,4.946406065288263,126,2.533201549097063,27.594064993697693,8051.883201684698,622.1927359562319,514.502773860343,7,0,4.598729928725838,0,1,Benign,0
21,1758,56.33857074654802,140.45536726959148,4999,4777.990446648668,2969.5235322748513,176795616.91722912,36344328.30553102,94984.70592523702,126,98,7.801768646086274,2,3,Attack_Ransomware,1
